signal_id,symbol,signal_dir,entry_price,created_at,R,label,reason,hit_bar_idx,state_label,ds_calib_weight
1515503,XAUUSD,SELL,4377.3,2026-08-13T06:46:00.599428+00:00,10.2,0.0,stop_first,0.0,PULLBACK,1.0
1515660,XAUUSD,SELL,4377.26,2026-08-13T14:40:11.553344+00:00,15.1,0.0,stop_first,0.0,PULLBACK,1.0
1514783,XAUUSD,SELL,4377.34,2026-08-11T06:00:00.563171+00:00,35.88,,no_touch_in_horizon,12.0,PULLBACK,1.0
1515497,XAUUSD,SELL,4377.43,2026-08-13T06:31:00.604873+00:00,10.42,0.0,stop_first,0.0,PULLBACK,1.0
1514771,XAUUSD,SELL,4377.53,2026-08-11T05:30:01.566101+00:00,47.94,,no_touch_in_horizon,12.0,PULLBACK,1.0
1515488,XAUUSD,SELL,4377.73,2026-08-13T06:11:00.608202+00:00,7.65352,0.0,stop_first,0.0,PULLBACK,1.0
1515490,XAUUSD,SELL,4378.09,2026-08-13T06:15:00.555625+00:00,10.84,0.0,stop_first,0.0,PULLBACK,1.0
1515641,XAUUSD,SELL,4378.08,2026-08-13T13:55:24.565218+00:00,13.22,0.0,stop_first,1.0,TREND,1.0
1515485,XAUUSD,SELL,4378.2,2026-08-13T06:05:30.577503+00:00,11.08,0.0,stop_first,0.0,PULLBACK,1.0
1515505,XAUUSD,SELL,4379.0,2026-08-13T06:51:00.578193+00:00,9.96,0.0,stop_first,0.0,PULLBACK,1.0
1515512,XAUUSD,SELL,4379.28,2026-08-13T07:06:00.589550+00:00,9.1,0.0,stop_first,0.0,PULLBACK,1.0
1514785,XAUUSD,SELL,4379.62,2026-08-11T06:05:04.555540+00:00,34.12,,no_touch_in_horizon,12.0,PULLBACK,1.0
1514964,XAUUSD,SELL,4380.44,2026-08-11T16:20:00.551593+00:00,10.38,1.0,target_first,0.0,REVERSAL,1.0
1515507,XAUUSD,SELL,4380.81,2026-08-13T06:55:00.557601+00:00,9.52,0.0,stop_first,0.0,PULLBACK,1.0
1515510,XAUUSD,SELL,4381.3,2026-08-13T07:00:18.613080+00:00,9.32,0.0,stop_first,0.0,PULLBACK,1.0
1514787,XAUUSD,SELL,4381.43,2026-08-11T06:10:26.593136+00:00,32.64,,no_touch_in_horizon,12.0,PULLBACK,1.0
1516609,XAUUSD,SELL,4381.55,2026-08-17T12:50:00.731984+00:00,10.189,0.0,stop_first,8.0,TREND,1.0
1515483,XAUUSD,SELL,4382.66,2026-08-13T06:00:19.569626+00:00,7.36942,0.0,stop_first,0.0,PULLBACK,1.0
1516619,XAUUSD,SELL,4383.56,2026-08-17T13:15:00.613010+00:00,10.92,0.0,stop_first,5.0,REVERSAL,1.0
1515163,XAUUSD,SELL,4384.01,2026-08-12T05:51:00.564840+00:00,7.72,,both_touched_same_bar,0.0,REVERSAL,1.0
1516613,XAUUSD,SELL,4384.19,2026-08-17T13:00:10.783159+00:00,10.776,0.0,stop_first,8.0,TREND,1.0
1516615,XAUUSD,SELL,4384.51,2026-08-17T13:05:24.812339+00:00,10.8,0.0,stop_first,7.0,TREND,1.0
1516611,XAUUSD,SELL,4385.03,2026-08-17T12:55:03.734392+00:00,10.656,0.0,stop_first,10.0,TREND,1.0
1515437,XAUUSD,SELL,4392.84,2026-08-13T04:20:00.552911+00:00,8.28,0.0,stop_first,0.0,RANGE,1.0
1516874,XAUUSD,SELL,4393.36,2026-08-18T04:40:21.641318+00:00,6.808,1.0,target_first,9.0,TREND,1.0
1515473,XAUUSD,SELL,4394.44,2026-08-13T05:40:15.932493+00:00,9.76,,both_touched_same_bar,0.0,PULLBACK,1.0
1516877,XAUUSD,SELL,4394.48,2026-08-18T04:51:00.643662+00:00,7.225,1.0,target_first,7.0,REVERSAL,1.0
1515457,XAUUSD,SELL,4396.02,2026-08-13T05:06:00.571502+00:00,7.32,0.0,stop_first,0.0,PULLBACK,1.0
1515454,XAUUSD,SELL,4396.08,2026-08-13T05:01:00.588208+00:00,7.48,0.0,stop_first,0.0,PULLBACK,1.0
1515455,XAUUSD,SELL,4396.08,2026-08-13T05:01:00.657560+00:00,7.48,0.0,stop_first,0.0,PULLBACK,1.0
1515449,XAUUSD,SELL,4397.43,2026-08-13T04:51:00.588328+00:00,7.52,0.0,stop_first,0.0,PULLBACK,1.0
1515447,XAUUSD,SELL,4397.62,2026-08-13T04:45:20.573709+00:00,7.74,0.0,stop_first,0.0,PULLBACK,1.0
1515469,XAUUSD,SELL,4398.05,2026-08-13T05:30:00.548229+00:00,8.9,0.0,stop_first,0.0,PULLBACK,1.0
1515439,XAUUSD,SELL,4398.36,2026-08-13T04:25:15.563346+00:00,8.4,0.0,stop_first,0.0,TREND,1.0
1514698,XAUUSD,SELL,4398.64,2026-08-11T01:00:03.569823+00:00,9.16,,both_touched_same_bar,0.0,REVERSAL,1.0
1515471,XAUUSD,SELL,4398.74,2026-08-13T05:35:01.560812+00:00,9.16,,both_touched_same_bar,0.0,PULLBACK,1.0
1515445,XAUUSD,SELL,4399.1,2026-08-13T04:40:00.555452+00:00,7.56,0.0,stop_first,0.0,PULLBACK,1.0
1515441,XAUUSD,SELL,4399.11,2026-08-13T04:30:29.578835+00:00,8.06,0.0,stop_first,0.0,PULLBACK,1.0
1515459,XAUUSD,SELL,4399.25,2026-08-13T05:10:00.575001+00:00,7.52,0.0,stop_first,0.0,PULLBACK,1.0
1515443,XAUUSD,SELL,4399.34,2026-08-13T04:36:00.581925+00:00,7.8,0.0,stop_first,0.0,RANGE,1.0
1515462,XAUUSD,SELL,4401.51,2026-08-13T05:15:13.578807+00:00,8.34,0.0,stop_first,0.0,PULLBACK,1.0
1516848,XAUUSD,SELL,4402.01,2026-08-18T03:05:05.579349+00:00,9.775,1.0,target_first,8.0,PULLBACK,1.0
1516726,XAUUSD,SELL,4402.52,2026-08-17T18:46:00.596022+00:00,9.706,0.0,stop_first,5.0,REVERSAL,1.0
1515465,XAUUSD,SELL,4402.94,2026-08-13T05:20:29.576588+00:00,8.12,0.0,stop_first,0.0,PULLBACK,1.0
1516724,XAUUSD,SELL,4403.17,2026-08-17T18:40:27.595340+00:00,9.637,0.0,stop_first,6.0,REVERSAL,1.0
1516846,XAUUSD,SELL,4403.16,2026-08-18T03:00:00.572548+00:00,10.488,1.0,target_first,9.0,PULLBACK,1.0
1514700,XAUUSD,SELL,4404.15,2026-08-11T01:05:24.593424+00:00,9.92,,both_touched_same_bar,0.0,REVERSAL,1.0
1516729,XAUUSD,SELL,4404.42,2026-08-17T19:00:07.584134+00:00,9.672,0.0,stop_first,2.0,REVERSAL,1.0
1515467,XAUUSD,SELL,4405.87,2026-08-13T05:26:00.590981+00:00,8.16,1.0,target_first,0.0,PULLBACK,1.0
1515417,XAUUSD,SELL,4405.99,2026-08-13T03:10:30.579068+00:00,11.38,0.0,stop_first,0.0,PULLBACK,1.0
1515419,XAUUSD,SELL,4406.46,2026-08-13T03:16:00.600734+00:00,10.88,0.0,stop_first,0.0,PULLBACK,1.0
1516728,XAUUSD,SELL,4407.11,2026-08-17T18:51:00.594914+00:00,10.248,0.0,stop_first,6.0,REVERSAL,1.0
1515403,XAUUSD,SELL,4407.56,2026-08-13T02:40:00.568461+00:00,12.64,0.0,stop_first,2.0,PULLBACK,1.0
1515411,XAUUSD,SELL,4407.82,2026-08-13T02:56:00.575666+00:00,11.76,0.0,stop_first,0.0,PULLBACK,1.0
1515415,XAUUSD,SELL,4408.45,2026-08-13T03:05:15.565941+00:00,11.36,0.0,stop_first,0.0,PULLBACK,1.0
1515406,XAUUSD,SELL,4409.3,2026-08-13T02:45:14.560277+00:00,12.4,0.0,stop_first,1.0,PULLBACK,1.0
1515408,XAUUSD,SELL,4409.38,2026-08-13T02:50:29.602647+00:00,11.82,0.0,stop_first,0.0,PULLBACK,1.0
1515413,XAUUSD,SELL,4410.87,2026-08-13T03:00:00.562010+00:00,11.52,0.0,stop_first,1.0,PULLBACK,1.0
388639323,XAUUSD,SELL,4461.66,2026-08-20T12:10:06.650740+00:00,11.14,0.0,stop_first,0.0,TREND,1.0
388639335,XAUUSD,SELL,4463.68,2026-08-20T12:40:04.668234+00:00,12.72,0.0,stop_first,0.0,REVERSAL,1.0
388639327,XAUUSD,SELL,4464.19,2026-08-20T12:20:26.702558+00:00,11.68,0.0,stop_first,0.0,TREND,1.0
388639325,XAUUSD,SELL,4464.82,2026-08-20T12:15:15.681688+00:00,11.46,0.0,stop_first,0.0,TREND,1.0
388639337,XAUUSD,SELL,4468.19,2026-08-20T12:45:15.680708+00:00,12.98,0.0,stop_first,0.0,REVERSAL,1.0
388639200,XAUUSD,SELL,4494.14,2026-08-20T02:00:02.667545+00:00,11.46,,no_touch_in_horizon,12.0,TREND,1.0
388639734,XAUUSD,SELL,4571.02,2026-08-21T12:35:01.657175+00:00,8.28757,,both_touched_same_bar,0.0,TREND,1.0
388639736,XAUUSD,SELL,4571.79,2026-08-21T12:40:00.689336+00:00,9.01133,,both_touched_same_bar,0.0,TREND,1.0
388639742,XAUUSD,SELL,4575.64,2026-08-21T12:55:30.733953+00:00,12.86,,both_touched_same_bar,0.0,TREND,1.0
388639740,XAUUSD,SELL,4577.16,2026-08-21T12:50:21.728910+00:00,12.86,,both_touched_same_bar,0.0,TREND,1.0
388639738,XAUUSD,SELL,4577.53,2026-08-21T12:45:11.672435+00:00,13.18,,both_touched_same_bar,0.0,TREND,1.0
388639754,XAUUSD,SELL,4582.04,2026-08-21T13:25:18.718357+00:00,12.72,,both_touched_same_bar,0.0,TREND,1.0
